BPS code,Area Name,postal code
3211050,SUMEDANG SELATAN,45317
3211050,SUMEDANG SELATAN,45318
3211050,SUMEDANG SELATAN,45319
3211060,SUMEDANG UTARA,45321
3211060,SUMEDANG UTARA,45322
3211060,SUMEDANG UTARA,45323
3211060,SUMEDANG UTARA,45324
3211060,SUMEDANG UTARA,45325
3211060,SUMEDANG UTARA,45326
3211060,SUMEDANG UTARA,45327
3211060,SUMEDANG UTARA,45328
3211060,SUMEDANG UTARA,45329
3211160,CIMALAKA,45353
3211170,TANJUNGKERTA,45354
3211171,TANJUNGMEDAR,45355
3211061,GANEAS,45356
3211161,CISARUA,45357
3211040,RANCAKALONG,45361
3211030,TANJUNGSARI,45362
3211020,CIMANGGUNG,45364
3211032,PAMULIHAN,45365
3211031,SUKASARI,45366
3211010,JATINANGOR,45367
3211070,SITURAJA,45371
3211080,DARMARAJA,45372
3211100,WADO,45373
3211111,JATIGEDE,45374
3211090,CIBUGEL,45375
3211101,JATINUNGGAL,45376
3211071,CISITU,45377
3211150,PASEH,45381
3211120,TOMO,45382
3211130,UJUNG JAYA,45383
3211140,CONGGEANG,45391
3211180,BUAHDUA,45392
3211181,SURIAN,45393
3210,MAJALENGKA,45400
3210070,MAJALENGKA,45411
3210070,MAJALENGKA,45412
3210070,MAJALENGKA,45414
3210070,MAJALENGKA,45415
3210070,MAJALENGKA,45416
3210070,MAJALENGKA,45417
3210070,MAJALENGKA,45418
3210070,MAJALENGKA,45419
3210080,CIGASONG,45421
3210080,CIGASONG,45422
3210080,CIGASONG,45423
3210080,CIGASONG,45424
3210080,CIGASONG,45425
3210080,CIGASONG,45426
3210080,CIGASONG,45427
3210080,CIGASONG,45428
3210080,CIGASONG,45429
3210160,PANYINGKIRAN,45431
3210160,PANYINGKIRAN,45432
3210160,PANYINGKIRAN,45433
3210160,PANYINGKIRAN,45434
3210160,PANYINGKIRAN,45435
3210160,PANYINGKIRAN,45436
3210160,PANYINGKIRAN,45437
3210160,PANYINGKIRAN,45438
3210160,PANYINGKIRAN,45439
3210170,KADIPATEN,45452
3210150,DAWUAN,45453
3210140,JATIWANGI,45454
3210210,SUMBERJAYA,45455
3210180,KERTAJATI,45456
3210200,LIGUNG,45456
3210180,KERTAJATI,45457
3210200,LIGUNG,45457
3210190,JATITUJUH,45458
3210041,BANJARAN,45461
3210060,MAJA,45461
3210010,LEMAHSUGIH,45462
3210021,MALAUSMA,45462
3210050,ARGAPURA,45462
3210040,TALAGA,45463
3210020,BANTARUJEG,45464
3210010,LEMAHSUGIH,45465
3210050,ARGAPURA,45465
3210030,CIKIJING,45466
3210031,CINGAMBUL,45467
3210041,BANJARAN,45468
3210060,MAJA,45468
3210021,MALAUSMA,45469
3210050,ARGAPURA,45469
3210090,SUKAHAJI,45471
3210120,LEUWIMUNDING,45471
3210100,RAJAGALUH,45472
3210090,SUKAHAJI,45473
3210120,LEUWIMUNDING,45473
3210110,SINDANGWANGI,45474
3210130,PALASAH,45475
3210151,KASOKANDEL,45477
3210091,SINDANG,45478
3208,KUNINGAN,45500
3208130,KUNINGAN,45511
3208130,KUNINGAN,45512
3208130,KUNINGAN,45513
3208130,KUNINGAN,45514
3208130,KUNINGAN,45515
3208130,KUNINGAN,45516
3208130,KUNINGAN,45517
3208130,KUNINGAN,45518
3208140,CIGUGUR,45552
3208160,JALAKSANA,45552
3208150,KRAMATMULYA,45553
3208160,JALAKSANA,45553
3208170,CILIMUS,45553
3208140,CIGUGUR,45554
3208160,JALAKSANA,45554
3208161,JAPARA,45555
3208190,PASAWAHAN,45555
3208150,KRAMATMULYA,45556
3208170,CILIMUS,45556
3208181,PANCALANG,45557
3208180,MANDIRANCAN,45558
3208161,JAPARA,45559
3208190,PASAWAHAN,45559
3208020,KADUGEDE,45561
3208010,DARMA,45562
3208021,NUSAHERANG,45563
3208031,HANTARA,45564
3208030,CINIRU,45565
3208040,SELAJAMBE,45566
3208110,LEBAKWANGI,45571
3208120,GARAWANGI,45571
3208121,SINDANGAGUNG,45573
3208110,LEBAKWANGI,45574
3208120,GARAWANGI,45574
3208111,MALEBER,45575
3208080,LURAGUNG,45581
3208080,LURAGUNG,45582
3208081,CIMAHI,45582
3208060,CIWARU,45583
3208061,KARANGKANCANA,45584
3208051,CILEBAK,45585
3208050,SUBANG,45586
3208070,CIBINGBIN,45587
3208071,CIBEUREUM,45588
3208100,CIAWIGEBANG,45591
3208101,CIPICUNG,45592
3208090,CIDAHU,45594
3208091,KALIMANGGIS,45594
3208090,CIDAHU,45595
3208171,CIGANDAMEKAR,45596
3209,CIREBON,45600
3209120,SUMBER,45611
3209120,SUMBER,45612
3209120,SUMBER,45613
3209120,SUMBER,45614
3209120,SUMBER,45615
3209120,SUMBER,45616
3209120,SUMBER,45617
3209120,SUMBER,45618
3209120,SUMBER,45619
3209141,DEPOK,45641
3209161,TENGAH TANI,45642
3209171,GUNUNGJATI,45643
3209150,WERU,45644
3209121,DUKUPUNTANG,45652
3209162,KEDAWUNG,45653
3209151,PLERED,45654
3209140,PLUMBON,45655
3209190,KLANGENAN,45656
3209191,JAMBLANG,45657
3209180,KAPETAKAN,45658
3209181,SURANENGGALA,45659
3209130,PALIMANAN,45661
3209200,ARJAWINANGUN,45662
3209201,PANGURAGAN,45663
3209230,GEGESIK,45664
3209231,KALIWEDI,45665
3209220,SUSUKAN,45666
3209210,CIWARINGIN,45667
3209211,GEMPOL,45668
3209111,TALUN,45671
3209100,BEBER,45672
3209090,MUNDU,45673
3209101,GREGED,45674
3209080,ASTANAJAPURA,45681
3209081,PANGENAN,45682
3209060,LEMAHABANG,45683
3209061,SUSUKANLEBAK,45685
3209050,KARANGSEMBUNG,45686
3209010,WALED,45687
3209020,CILEDUG,45688
3209070,SEDONG,45689
3209040,BABAKAN,45691
3209030,LOSARI,45692
3209031,PABEDILAN,45693
3209041,GEBANG,45694
3209051,KARANGWARENG,45695
3209021,PABUARAN,45696
3209011,PASALEMAN,45697
3278,TASIKMALAYA,46100
3278040,TAWANG,46111
3278040,TAWANG,46112
3278040,TAWANG,46113
3278040,TAWANG,46114
3278040,TAWANG,46115
3278030,CIBEUREUM,46116
3278030,CIBEUREUM,46117
3278031,PURBARATU,46118
3278031,PURBARATU,46119
3278050,CIHIDEUNG,46121
3278050,CIHIDEUNG,46122
3278050,CIHIDEUNG,46123
3278050,CIHIDEUNG,46124
3278050,CIHIDEUNG,46125
3278050,CIHIDEUNG,46126
3278060,MANGKUBUMI,46127
3278060,MANGKUBUMI,46128
3278060,MANGKUBUMI,46129
3278080,CIPEDES,46131
3278080,CIPEDES,46132
3278080,CIPEDES,46133
3278080,CIPEDES,46134
3278070,INDIHIANG,46135
3278070,INDIHIANG,46136
3278070,INDIHIANG,46137
3278071,BUNGURSARI,46138
3278071,BUNGURSARI,46139
3278010,KAWALU,46141
3278010,KAWALU,46142
3278010,KAWALU,46143
3278010,KAWALU,46144
3278010,KAWALU,46145
3278020,TAMANSARI,46146
3278020,TAMANSARI,46147
3278020,TAMANSARI,46148
3278020,TAMANSARI,46149
3207,CIAMIS,46200
3207210,CIAMIS,46211
3207210,CIAMIS,46212
3207210,CIAMIS,46213
3207210,CIAMIS,46214
3207210,CIAMIS,46215
3207210,CIAMIS,46216
3207210,CIAMIS,46217
3207210,CIAMIS,46218
3207210,CIAMIS,46219
3207250,CIPAKU,46252
3207280,KAWALI,46253
3207190,RAJADESA,46254
3207240,SADANANYA,46254
3207270,PANAWANGAN,46255
3207190,RAJADESA,46256
3207240,SADANANYA,46256
3207281,LUMBUNG,46258
3207220,CIKONENG,46261
3207230,CIHAURBEUTI,46262
3207300,PANUMBANGAN,46263
3207290,PANJALU,46264
3207291,SUKAMANTRI,46265
3207221,SINDANGKASIH,46268
3207150,CIJEUNGJING,46271
3207200,SUKADANA,46272
3207260,JATINAGARA,46273
3207211,BAREGBEG,46274
3207140,CIMARAGAS,46281
3207110,LAKBOK,46282
3207120,PAMARICAN,46282
3207100,BANJARSARI,46283
3207130,CIDOLOG,46283
3207110,LAKBOK,46285
3207120,PAMARICAN,46285
3207111,PURWADADI,46286
3207100,BANJARSARI,46287
3207130,CIDOLOG,46287
3207160,CISAGA,46291
3207180,RANCAH,46292
3207170,TAMBAKSARI,46293
3279,BANJAR,46300
3279010,BANJAR,46311
3279010,BANJAR,46312
3279010,BANJAR,46313
3279010,BANJAR,46314
3279010,BANJAR,46315
3279010,BANJAR,46317
3279010,BANJAR,46318
3279030,PATARUMAN,46322
3279030,PATARUMAN,46323
3279030,PATARUMAN,46326
3279030,PATARUMAN,46327
3279030,PATARUMAN,46328
3279030,PATARUMAN,46329
3279020,PURWAHARJA,46331
3279020,PURWAHARJA,46332
3279020,PURWAHARJA,46333
3279020,PURWAHARJA,46334
3279040,LANGENSARI,46341
3279040,LANGENSARI,46342
3279040,LANGENSARI,46343
3279040,LANGENSARI,46344
3279040,LANGENSARI,46345
3279040,LANGENSARI,46346
3206,TASIKMALAYA,46400
3206190,SINGAPARNA,46411
3206190,SINGAPARNA,46412
3206190,SINGAPARNA,46413
3206190,SINGAPARNA,46414
3206190,SINGAPARNA,46415
3206190,SINGAPARNA,46416
3206190,SINGAPARNA,46417
3206190,SINGAPARNA,46418
3206250,JAMANIS,46451
3206221,SUKARATU,46452
3206271,SUKARESIK,46452
3206230,CISAYONG,46453
3206231,SUKAHENING,46454
3206240,RAJAPOLAH,46455
3206260,CIAWI,46456
3206261,KADIPATEN,46457
3206270,PAGERAGEUNG,46458
3206221,SUKARATU,46459
3206271,SUKARESIK,46459
3206191,SUKARAME,46461
3206192,MANGUNREJA,46462
3206200,CIGALONTANG,46463
3206210,LEUWISARI,46464
3206211,SARIWANGI,46465
3206212,PADAKEMBANG,46466
3206110,SALAWU,46471
3206111,PUSPAHIANG,46472
3206090,SODONGHILIR,46473
3206100,TARAJU,46474
3206080,BOJONGGAMBIR,46475
3206061,PARUNGPONTENG,46476
3206071,BOJONGASIH,46477
3206130,SUKARAJA,46483
3206120,TANJUNGJAYA,46484
3206060,CIBALONG,46485
3206020,KARANGNUNGGAL,46486
3206070,BANTARKALONG,46487
3206072,CULAMEGA,46488
3206010,CIPATUJAH,46489
3206040,PANCATENGAH,46491
3206141,JATIWARAS,46491
3206140,SALOPA,46492
3206161,GUNUNGTANJUNG,46492
3206050,CIKATOMAS,46493
3206040,PANCATENGAH,46494
3206141,JATIWARAS,46494
3206160,MANONJAYA,46494
3206030,CIKALONG,46495
3206160,MANONJAYA,46495
3206140,SALOPA,46496
3206161,GUNUNGTANJUNG,46496
3206030,CIKALONG,46497
3206040,PANCATENGAH,46497
3206160,MANONJAYA,46497
3206150,CINEAM,46498
3206151,KARANGJAYA,46499
3218,PANGANDARAN,46500
3218050,PARIGI,46511
3218050,PARIGI,46512
3218050,PARIGI,46513
3218050,PARIGI,46519
3218060,SIDAMULIH,46565
3218100,MANGUNJAYA,46571
3218090,PADAHERANG,46584
3218040,LANGKAPLANCAR,46591
3218030,CIGUGUR,46592
3218020,CIJULANG,46594
3218010,CIMERAK,46595
3218070,PANGANDARAN,46596
3218080,KALIPUCANG,46597
33,JAWA TENGAH,50000
34,DI YOGYAKARTA,50000
3374,SEMARANG,50100
3374090,GENUK,50114
3374090,GENUK,50116
3374090,GENUK,50117
3374090,GENUK,50118
3374110,SEMARANG TIMUR,50121
3374110,SEMARANG TIMUR,50122
3374110,SEMARANG TIMUR,50123
3374110,SEMARANG TIMUR,50124
3374110,SEMARANG TIMUR,50125
3374110,SEMARANG TIMUR,50126
3374110,SEMARANG TIMUR,50127
3374110,SEMARANG TIMUR,50128
3374130,SEMARANG TENGAH,50132
3374130,SEMARANG TENGAH,50133
3374130,SEMARANG TENGAH,50134
3374130,SEMARANG TENGAH,50135
3374130,SEMARANG TENGAH,50136
3374130,SEMARANG TENGAH,50137
3374130,SEMARANG TENGAH,50138
3374130,SEMARANG TENGAH,50139
3374140,SEMARANG BARAT,50141
3374140,SEMARANG BARAT,50142
3374140,SEMARANG BARAT,50143
3374140,SEMARANG BARAT,50144
3374140,SEMARANG BARAT,50145
3374140,SEMARANG BARAT,50146
3374140,SEMARANG BARAT,50147
3374140,SEMARANG BARAT,50148
3374140,SEMARANG BARAT,50149
3374150,TUGU,50151
3374150,TUGU,50152
3374150,TUGU,50153
3374150,TUGU,50154
3374120,SEMARANG UTARA,50171
3374120,SEMARANG UTARA,50172
3374120,SEMARANG UTARA,50173
3374120,SEMARANG UTARA,50174
3374120,SEMARANG UTARA,50175
3374120,SEMARANG UTARA,50176
3374160,NGALIYAN,50181
3374160,NGALIYAN,50182
3374160,NGALIYAN,50183
3374160,NGALIYAN,50184
3374160,NGALIYAN,50185
3374160,NGALIYAN,50186
3374160,NGALIYAN,50187
3374160,NGALIYAN,50188
3374160,NGALIYAN,50189
3374080,PEDURUNGAN,50191
3374080,PEDURUNGAN,50193
3374080,PEDURUNGAN,50195
3374080,PEDURUNGAN,50198
3374080,PEDURUNGAN,50199
3374,SEMARANG,50200
3374010,MIJEN,50211
3374010,MIJEN,50212
3374010,MIJEN,50213
3374010,MIJEN,50214
3374010,MIJEN,50215
3374010,MIJEN,50216
3374010,MIJEN,50217
3374010,MIJEN,50218
3374010,MIJEN,50219
3374020,GUNUNG PATI,50221
3374020,GUNUNG PATI,50222
3374020,GUNUNG PATI,50223
3374020,GUNUNG PATI,50224
3374020,GUNUNG PATI,50225
3374020,GUNUNG PATI,50227
3374020,GUNUNG PATI,50228
3374020,GUNUNG PATI,50229
3374050,SEMARANG SELATAN,50241
3374050,SEMARANG SELATAN,50242
3374050,SEMARANG SELATAN,50243
3374050,SEMARANG SELATAN,50244
3374050,SEMARANG SELATAN,50245
3374050,SEMARANG SELATAN,50246
3374060,CANDISARI,50251
3374060,CANDISARI,50252
3374060,CANDISARI,50254
3374060,CANDISARI,50256
3374060,CANDISARI,50257
3374030,BANYUMANIK,50261
3374030,BANYUMANIK,50262
3374030,BANYUMANIK,50264
3374030,BANYUMANIK,50265
3374030,BANYUMANIK,50266
3374030,BANYUMANIK,50267
3374030,BANYUMANIK,50268
3374030,BANYUMANIK,50269
3374070,TEMBALANG,50271
3374070,TEMBALANG,50272
3374070,TEMBALANG,50273
3374070,TEMBALANG,50274
3374070,TEMBALANG,50275
3374070,TEMBALANG,50276
3374070,TEMBALANG,50277
3374070,TEMBALANG,50278
3374070,TEMBALANG,50279
3322,SEMARANG,50500
3322151,UNGARAN BARAT,50511
3322151,UNGARAN BARAT,50512
3322151,UNGARAN BARAT,50513
3322151,UNGARAN BARAT,50517
3322151,UNGARAN BARAT,50518
3322152,UNGARAN TIMUR,50521
3322152,UNGARAN TIMUR,50522
3322152,UNGARAN TIMUR,50523
3322152,UNGARAN TIMUR,50524
3322152,UNGARAN TIMUR,50525
3322152,UNGARAN TIMUR,50526
3322152,UNGARAN TIMUR,50527
3322152,UNGARAN TIMUR,50528
3322152,UNGARAN TIMUR,50529
3322140,BERGAS,50552
3322130,PRINGAPUS,50553
3322110,BAWEN,50561
3322090,SUMOWONO,50562
3322101,BANDUNGAN,50562
3322080,JAMBU,50563
3322070,BANYUBIRU,50564
3322090,SUMOWONO,50565
3322101,BANDUNGAN,50565
3322100,AMBARAWA,50566
3322050,PABELAN,50571
3322120,BRINGIN,50572
3322060,TUNTANG,50573
3322010,GETASAN,50574
3322020,TENGARAN,50575
3322040,SURUH,50576
3322030,SUSUKAN,50577
3322031,KALIWUNGU,50578
3322121,BANCAK,50579
3373,SALATIGA,50700
3373040,SIDOREJO,50711
3373040,SIDOREJO,50712
3373040,SIDOREJO,50713
3373040,SIDOREJO,50714
3373040,SIDOREJO,50715
3373040,SIDOREJO,50716
3373030,SIDOMUKTI,50721
3373030,SIDOMUKTI,50722
3373030,SIDOMUKTI,50723
3373030,SIDOMUKTI,50724
3373010,ARGOMULYO,50731
3373010,ARGOMULYO,50732
3373010,ARGOMULYO,50733
3373010,ARGOMULYO,50734
3373010,ARGOMULYO,50735
3373010,ARGOMULYO,50736
3373020,TINGKIR,50741
3373020,TINGKIR,50742
3373020,TINGKIR,50743
3373020,TINGKIR,50744
3373020,TINGKIR,50745
3373020,TINGKIR,50746
3326,PEKALONGAN,51100
3375,PEKALONGAN,51100
3375010,PEKALONGAN BARAT,51111
3375010,PEKALONGAN BARAT,51112
3375010,PEKALONGAN BARAT,51113
3375010,PEKALONGAN BARAT,51115
3375010,PEKALONGAN BARAT,51116
3375010,PEKALONGAN BARAT,51119
3375020,PEKALONGAN TIMUR,51121
3375020,PEKALONGAN TIMUR,51122
3375020,PEKALONGAN TIMUR,51123
3375020,PEKALONGAN TIMUR,51124
3375020,PEKALONGAN TIMUR,51127
3375020,PEKALONGAN TIMUR,51129
3375030,PEKALONGAN SELATAN,51131
3375030,PEKALONGAN SELATAN,51132
3375030,PEKALONGAN SELATAN,51133
3375030,PEKALONGAN SELATAN,51134
3375030,PEKALONGAN SELATAN,51136
3375030,PEKALONGAN SELATAN,51138
3375040,PEKALONGAN UTARA,51141
3375040,PEKALONGAN UTARA,51142
3375040,PEKALONGAN UTARA,51143
3375040,PEKALONGAN UTARA,51144
3375040,PEKALONGAN UTARA,51147
3375040,PEKALONGAN UTARA,51148
3326150,TIRTO,51151
3326160,WIRADESA,51152
3326161,WONOKERTO,51153
3326101,SIWALAN,51154
3326100,SRAGI,51155
3326110,BOJONG,51156
3326080,KAJEN,51161
3326090,KESESI,51162
3326010,KANDANGSERANG,51163
3326020,PANINGGARAN,51164
3326140,BUARAN,51171
3326130,KEDUNGWUNI,51173
3326131,KARANGDADAP,51174
3326120,WONOPRINGGO,51181
3326070,KARANGANYAR,51182
3326030,LEBAKBARANG,51183
3326060,DORO,51191
3326050,TALUN,51192
3326040,PETUNGKRIONO,51193
3325,BATANG,51200
3325110,BATANG,51211
3325110,BATANG,51212
3325110,BATANG,51213
3325110,BATANG,51214
3325110,BATANG,51215
3325110,BATANG,51216
3325110,BATANG,51219
3325120,WARUNG ASEM,51252
3325010,WONOTUNGGAL,51253
3325020,BANDAR,51254
3325030,BLADO,51255
3325100,TULIS,51261
3325090,SUBAH,51262
3325091,PECALUNGAN,51263
3325101,KANDEMAN,51264
3325080,LIMPUNG,51271
3325060,TERSONO,51272
3325040,REBAN,51273
3325050,BAWANG,51274
3325070,GRINGSING,51281
3325081,BANYUPUTIH,51282
3324,KENDAL,51300
3324170,KOTA KENDAL,51311
3324170,KOTA KENDAL,51312
3324170,KOTA KENDAL,51313
3324170,KOTA KENDAL,51314
3324170,KOTA KENDAL,51315
3324170,KOTA KENDAL,51316
3324170,KOTA KENDAL,51317
3324170,KOTA KENDAL,51318
3324170,KOTA KENDAL,51319
3324100,PEGANDON,51351
3324160,PATEBON,51351
3324150,CEPIRING,51352
3324101,NGAMPEL,51353
3324140,KANGKUNG,51353
3324130,ROWOSARI,51354
3324120,WELERI,51355
3324100,PEGANDON,51356
3324110,GEMUH,51356
3324100,PEGANDON,51357
3324110,GEMUH,51357
3324160,PATEBON,51357
3324111,RINGINARUM,51358
3324101,NGAMPEL,51359
3324140,KANGKUNG,51359
3324030,PAGERRUYUNG,51361
3324010,PLANTUNGAN,51362
3324020,SUKOREJO,51363
3324040,PATEAN,51364
3324090,BRANGSONG,51371
3324080,KALIWUNGU,51372
3324081,KALIWUNGU SELATAN,51374
3324070,BOJA,51381
3324050,SINGOROJO,51382
3324060,LIMBANGAN,51383
3376,TEGAL,52100
3376030,TEGAL BARAT,52111
3376030,TEGAL BARAT,52112
3376030,TEGAL BARAT,52113
3376030,TEGAL BARAT,52114
3376030,TEGAL BARAT,52115
3376030,TEGAL BARAT,52116
3376030,TEGAL BARAT,52117
3376020,TEGAL TIMUR,52121
3376020,TEGAL TIMUR,52122
3376020,TEGAL TIMUR,52123
3376020,TEGAL TIMUR,52124
3376020,TEGAL TIMUR,52125
3376010,TEGAL SELATAN,52131
3376010,TEGAL SELATAN,52132
3376010,TEGAL SELATAN,52133
3376010,TEGAL SELATAN,52134
3376010,TEGAL SELATAN,52135
3376010,TEGAL SELATAN,52136
3376010,TEGAL SELATAN,52137
3376010,TEGAL SELATAN,52138
3376040,MARGADANA,52141
3376040,MARGADANA,52142
3376040,MARGADANA,52143
3376040,MARGADANA,52144
3376040,MARGADANA,52145
3376040,MARGADANA,52146
3376040,MARGADANA,52147
3329,BREBES,52200
3329170,BREBES,52211
3329170,BREBES,52212
3329170,BREBES,52215
3329170,BREBES,52216
3329170,BREBES,52219
3329140,WANASARI,52252
3329130,BULAKAMBA,52253
3329110,TANJUNG,52254
3329100,LOSARI,52255
3329160,JATIBARANG,52261
3329070,LARANGAN,52262
3329080,KETANGGUNGAN,52263
3329120,KERSANA,52263
3329080,KETANGGUNGAN,52264
3329090,BANJARHARJO,52264
3329120,KERSANA,52264
3329090,BANJARHARJO,52265
3329120,KERSANA,52265
3329150,SONGGOM,52266
3329060,TONJONG,52271
3329050,SIRAMPOG,52272
3329030,BUMIAYU,52273
3329020,BANTARKAWUNG,52274
3329010,SALEM,52275
3329040,PAGUYANGAN,52276
3327,PEMALANG,52300
3327080,PEMALANG,52311
3327080,PEMALANG,52312
3327080,PEMALANG,52313
3327080,PEMALANG,52314
3327080,PEMALANG,52315
3327080,PEMALANG,52316
3327080,PEMALANG,52317
3327080,PEMALANG,52318
3327080,PEMALANG,52319
3327030,BELIK,52352
3327060,BANTARBOLANG,52352
3327070,RANDUDONGKAL,52353
3327010,MOGA,52354
3327020,PULOSARI,52355
3327030,BELIK,52356
3327060,BANTARBOLANG,52356
3327040,WATUKUMPUL,52357
3327011,WARUNGPRING,52358
3327090,TAMAN,52361
3327100,PETARUKAN,52362
3327120,COMAL,52363
3327110,AMPELGADING,52364
3327050,BODEH,52365
3327130,ULUJAMI,52371
3328,TEGAL,52400
3328100,SLAWI,52411
3328100,SLAWI,52412
3328100,SLAWI,52413
3328100,SLAWI,52414
3328100,SLAWI,52415
3328100,SLAWI,52416
3328100,SLAWI,52417
3328100,SLAWI,52418
3328100,SLAWI,52419
3328110,DUKUHWARU,52451
3328060,LEBAKSIU,52461
3328050,PAGERBARANG,52462
3328010,MARGASARI,52463
3328030,BOJONG,52463
3328040,BALAPULANG,52464
3328010,MARGASARI,52465
3328030,BOJONG,52465
3328020,BUMIJAWA,52466
3328090,PANGKAH,52471
3328080,KEDUNG BANTENG,52472
3328070,JATINEGARA,52473
3328160,KRAMAT,52481
3328170,SURADADI,52482
3328180,WARUREJA,52483
3328150,TARUB,52484
3328130,DUKUHTURI,52492
3328140,TALANG,52493
3328120,ADIWERNA,52494
3302,BANYUMAS,53100
3302730,PURWOKERTO TIMUR,53111
3302730,PURWOKERTO TIMUR,53112
3302730,PURWOKERTO TIMUR,53113
3302730,PURWOKERTO TIMUR,53114
3302730,PURWOKERTO TIMUR,53115
3302730,PURWOKERTO TIMUR,53116
3302740,PURWOKERTO UTARA,53121
3302740,PURWOKERTO UTARA,53122
3302740,PURWOKERTO UTARA,53123
3302740,PURWOKERTO UTARA,53124
3302740,PURWOKERTO UTARA,53125
3302740,PURWOKERTO UTARA,53126
3302740,PURWOKERTO UTARA,53127
3302720,PURWOKERTO BARAT,53131
3302720,PURWOKERTO BARAT,53132
3302720,PURWOKERTO BARAT,53133
3302720,PURWOKERTO BARAT,53134
3302720,PURWOKERTO BARAT,53135
3302720,PURWOKERTO BARAT,53136
3302720,PURWOKERTO BARAT,53137
3302710,PURWOKERTO SELATAN,53141
3302710,PURWOKERTO SELATAN,53142
3302710,PURWOKERTO SELATAN,53143
3302710,PURWOKERTO SELATAN,53144
3302710,PURWOKERTO SELATAN,53145
3302710,PURWOKERTO SELATAN,53146
3302710,PURWOKERTO SELATAN,53147
3302200,BATURRADEN,53151
3302190,KEDUNG BANTENG,53152
3302160,PEKUNCEN,53161
3302180,KARANGLEWAS,53161
3302170,CILONGOK,53162
3302140,AJIBARANG,53163
3302160,PEKUNCEN,53164
3302180,KARANGLEWAS,53164
3302150,GUMELAR,53165
3302030,JATILAWANG,53171
3302120,PATIKRAJA,53171
3302020,WANGON,53172
3302050,KEBASEN,53172
3302040,RAWALO,53173
3302030,JATILAWANG,53174
3302120,PATIKRAJA,53174
3302130,PURWOJATI,53175
3302020,WANGON,53176
3302050,KEBASEN,53176
3302010,LUMBIR,53177
3302230,SOKARAJA,53181
3302220,KEMBARAN,53182
3302210,SUMBANG,53183
3302100,KALIBAGOR,53191
3302110,BANYUMAS,53192
3302090,SOMAGEDE,53193
3302060,KEMRANJEN,53194
3302070,SUMPIUH,53195
3302080,TAMBAK,53196
3301,CILACAP,53200
3301710,CILACAP SELATAN,53211
3301710,CILACAP SELATAN,53212
3301710,CILACAP SELATAN,53213
3301710,CILACAP SELATAN,53214
3301710,CILACAP SELATAN,53215
3301720,CILACAP TENGAH,53221
3301720,CILACAP TENGAH,53222
3301720,CILACAP TENGAH,53223
3301720,CILACAP TENGAH,53224
3301720,CILACAP TENGAH,53225
3301730,CILACAP UTARA,53231
3301730,CILACAP UTARA,53232
3301730,CILACAP UTARA,53233
3301730,CILACAP UTARA,53234
3301730,CILACAP UTARA,53235
3301121,KAMPUNG LAUT,53251
3301040,CIMANGGU,53252
3301130,JERUKLEGI,53252
3301050,KARANGPUCUNG,53253
3301100,GANDRUNGMANGU,53253
3301120,KAWUNGANTEN,53253
3301100,GANDRUNGMANGU,53254
3301120,KAWUNGANTEN,53254
3301050,KARANGPUCUNG,53255
3301120,KAWUNGANTEN,53255
3301040,CIMANGGU,53256
3301030,MAJENANG,53257
3301110,BANTARSARI,53258
3301020,WANAREJA,53261
3301070,SIDAREJA,53261
3301060,CIPARI,53262
3301020,WANAREJA,53263
3301080,KEDUNGREJA,53263
3301090,PATIMUAN,53264
3301020,WANAREJA,53265
3301070,SIDAREJA,53265
3301080,KEDUNGREJA,53265
3301010,DAYEUHLUHUR,53266
3301150,ADIPALA,53271
3301160,MAOS,53272
3301170,SAMPANG,53273
3301140,KESUGIHAN,53274
3301190,BINANGUN,53281
3301180,KROYA,53282
3301200,NUSAWUNGU,53283
3303,PURBALINGGA,53300
3303060,PURBALINGGA,53311
3303060,PURBALINGGA,53312
3303060,PURBALINGGA,53313
3303060,PURBALINGGA,53314
3303060,PURBALINGGA,53315
3303060,PURBALINGGA,53316
3303060,PURBALINGGA,53317
3303060,PURBALINGGA,53318
3303060,PURBALINGGA,53319
3303110,MREBET,53352
3303120,BOBOTSARI,53353
3303140,KARANGANYAR,53354
3303150,KARANGMONCOL,53355
3303160,REMBANG,53356
3303130,KARANGREJA,53357
3303141,KERTANEGARA,53358
3303131,KARANGJAMBU,53359
3303090,KUTASARI,53361
3303100,BOJONGSARI,53362
3303070,KALIMANAH,53371
3303080,PADAMARA,53372
3303010,KEMANGKON,53381
3303020,BUKATEJA,53382
3303050,KALIGONDANG,53391
3303030,KEJOBONG,53392
3303040,PENGADEGAN,53393
3304,BANJARNEGARA,53400
3304060,BANJARNEGARA,53411
3304060,BANJARNEGARA,53412
3304060,BANJARNEGARA,53413
3304060,BANJARNEGARA,53414
3304060,BANJARNEGARA,53415
3304060,BANJARNEGARA,53416
3304060,BANJARNEGARA,53417
3304060,BANJARNEGARA,53418
3304060,BANJARNEGARA,53419
3304061,PAGEDONGAN,53451
3304090,BANJARMANGU,53452
3304150,PEJAWARAN,53452
3304180,KALIBENING,53452
3304130,KARANGKOBAR,53453
3304090,BANJARMANGU,53454
3304150,PEJAWARAN,53454
3304140,PAGENTAN,53455
3304160,BATUR,53456
3304170,WANAYASA,53456
3304160,BATUR,53457
3304170,WANAYASA,53457
3304090,BANJARMANGU,53458
3304180,KALIBENING,53458
3304100,WANADADI,53461
3304120,PUNGGELAN,53462
3304110,RAKIT,53463
3304181,PANDANARUM,53464
3304050,BAWANG,53471
